order_id,customer_id,order_date,ship_date,ship_mode,payment_mode
3205,785,08-03-22,08-06-22,Express,Net Banking
3206,158,01-25-22,01-27-22,Same Day,Card
3207,957,11-02-23,11-06-23,Standard,UPI
3208,254,12-16-24,12-21-24,Same Day,UPI
3209,855,12-21-24,12-27-24,Standard,COD
3210,194,07-19-23,07-21-23,Standard,Wallet
3211,48,01-22-24,01-25-24,Express,COD
3212,852,02-17-22,02-22-22,Express,COD
3213,953,12-06-23,12-10-23,Express,COD
3214,865,01-23-23,01-26-23,Same Day,COD
3215,148,08-01-23,08-04-23,Standard,Card
3216,468,12-08-23,12-09-23,Same Day,Card
3217,632,12-20-24,12-22-24,Express,Card
3218,124,03-13-24,03-17-24,Standard,UPI
3219,696,06-20-24,06-26-24,Standard,COD
3220,806,09-08-23,09-12-23,Express,COD
3221,240,07-18-23,07-24-23,Express,Net Banking
3222,190,12-09-23,12-10-23,Standard,Wallet
3223,326,10-13-23,10-19-23,Standard,COD
3224,491,06-18-22,06-22-22,Express,Wallet
3225,19,07-08-22,07-15-22,Same Day,Net Banking
3226,248,09-25-24,09-30-24,Express,Wallet
3227,180,06-14-23,06-19-23,Same Day,Net Banking
3228,660,10-26-23,11-01-23,Same Day,UPI
3229,722,04-23-22,04-25-22,Standard,Wallet
3230,415,02-16-22,02-17-22,Standard,Card
3231,785,01-02-23,01-06-23,Standard,Card
3232,907,11-23-23,11-25-23,Same Day,UPI
3233,176,09-10-23,09-17-23,Express,UPI
3234,396,10-20-24,10-23-24,Same Day,Card
3235,303,02-10-23,02-14-23,Standard,Card
3236,338,12-08-24,12-11-24,Same Day,Wallet
3237,362,09-24-24,09-28-24,Same Day,Net Banking
3238,511,01-25-24,01-28-24,Express,Card
3239,911,07-11-24,07-17-24,Standard,Net Banking
3240,737,03-23-22,03-26-22,Standard,Wallet
3241,714,07-20-24,07-23-24,Same Day,Wallet
3242,179,01-24-24,01-29-24,Same Day,Net Banking
3243,246,12-06-23,12-07-23,Same Day,Net Banking
3244,112,06-19-23,06-23-23,Express,UPI
3245,649,04-14-23,04-17-23,Same Day,COD
3246,910,03-03-22,03-10-22,Same Day,Net Banking
3247,805,10-30-23,10-31-23,Express,UPI
3248,708,01-12-22,01-15-22,Express,Card
3249,823,07-22-24,07-26-24,Same Day,Net Banking
3250,192,02-06-24,02-10-24,Standard,Wallet
3251,315,08-12-24,08-14-24,Standard,Wallet
3252,419,05-08-23,05-12-23,Standard,UPI
3253,905,10-06-24,10-13-24,Same Day,Wallet
3254,992,09-06-24,09-07-24,Standard,Wallet
3255,162,05-23-24,05-29-24,Same Day,Net Banking
3256,506,04-19-23,04-26-23,Standard,Wallet
3257,984,12-15-24,12-18-24,Same Day,Card
3258,474,04-22-22,04-29-22,Standard,Net Banking
3259,30,01-06-22,01-11-22,Express,UPI
3260,399,11-21-23,11-28-23,Standard,COD
3261,667,11-04-22,11-09-22,Same Day,Net Banking
3262,950,09-06-22,09-12-22,Express,Wallet
3263,744,07-09-22,07-11-22,Same Day,Wallet
3264,335,04-29-23,05-01-23,Same Day,UPI
3265,667,08-17-22,08-22-22,Express,UPI
3266,740,08-04-22,08-10-22,Express,Net Banking
3267,260,11-21-22,11-27-22,Standard,Wallet
3268,41,01-10-22,01-13-22,Same Day,Net Banking
3269,40,03-09-24,03-14-24,Express,UPI
3270,548,03-19-23,03-25-23,Standard,UPI
3271,867,06-10-24,06-16-24,Same Day,UPI
3272,496,12-31-22,01-07-23,Express,COD
3273,258,02-11-22,02-17-22,Standard,Net Banking
3274,556,01-06-22,01-11-22,Same Day,COD
3275,260,01-12-23,01-14-23,Express,Card
3276,173,07-08-23,07-12-23,Same Day,Card
3277,132,06-05-23,06-06-23,Standard,Wallet
3278,570,03-14-24,03-17-24,Standard,Wallet
3279,821,01-30-22,02-01-22,Standard,Card
3280,467,08-20-24,08-25-24,Express,UPI
3281,419,04-30-24,05-05-24,Same Day,UPI
3282,689,06-03-22,06-06-22,Standard,Card
3283,950,02-15-22,02-16-22,Same Day,Net Banking
3284,555,04-30-23,05-05-23,Standard,Net Banking
3285,948,01-19-23,01-23-23,Same Day,UPI
3286,555,08-11-23,08-15-23,Express,Card
3287,405,02-24-22,03-03-22,Standard,COD
3288,928,03-06-22,03-13-22,Express,Wallet
3289,621,06-08-23,06-13-23,Same Day,Card
3290,212,08-06-23,08-11-23,Express,Card
3291,620,04-23-24,04-28-24,Same Day,Card
3292,430,11-08-22,11-15-22,Standard,Wallet
3293,912,05-31-22,06-07-22,Express,COD
3294,94,02-14-24,02-20-24,Same Day,Wallet
3295,391,05-05-23,05-08-23,Express,Net Banking
3296,363,04-17-24,04-19-24,Express,UPI
3297,516,10-27-22,10-31-22,Same Day,COD
3298,714,04-26-22,05-02-22,Standard,COD
3299,45,05-26-22,05-29-22,Same Day,Wallet
3300,371,06-20-22,06-22-22,Standard,Wallet
3301,164,10-31-23,11-04-23,Standard,Wallet
3302,641,05-31-23,06-05-23,Same Day,UPI
3303,639,01-13-22,01-17-22,Same Day,UPI
3304,399,11-08-24,11-09-24,Same Day,Card
3305,249,02-13-23,02-15-23,Express,Card
3306,43,05-30-24,06-02-24,Express,Card
3307,635,01-22-24,01-26-24,Standard,COD
3308,368,11-18-23,11-19-23,Express,Net Banking
3309,247,11-17-23,11-21-23,Standard,Wallet
3310,725,11-14-24,11-20-24,Same Day,COD
3311,203,09-23-23,09-29-23,Same Day,COD
3312,748,03-01-24,03-06-24,Express,Card
3313,509,10-21-24,10-23-24,Same Day,Card
3314,999,04-28-22,05-03-22,Same Day,Net Banking
3315,214,04-16-24,04-23-24,Standard,Wallet
3316,152,02-27-23,03-03-23,Same Day,Net Banking
3317,442,05-25-22,05-27-22,Standard,Net Banking
3318,732,11-13-23,11-14-23,Same Day,Net Banking
3319,288,11-10-23,11-14-23,Express,Wallet
3320,630,12-17-24,12-23-24,Express,Net Banking
3321,71,05-20-24,05-25-24,Same Day,COD
3322,77,02-04-24,02-10-24,Same Day,COD
3323,206,09-21-24,09-23-24,Express,Wallet
3324,106,02-13-22,02-19-22,Same Day,Card
3325,638,12-09-22,12-16-22,Standard,Wallet
3326,861,07-16-23,07-19-23,Same Day,Net Banking
3327,652,10-31-22,11-03-22,Same Day,Net Banking
3328,945,01-09-24,01-14-24,Same Day,Wallet
3329,355,03-08-23,03-15-23,Standard,Wallet
3330,871,02-20-22,02-23-22,Express,UPI
3331,530,08-09-23,08-15-23,Same Day,Wallet
3332,124,03-10-24,03-15-24,Standard,COD
3333,28,06-16-23,06-22-23,Same Day,UPI
3334,703,03-21-23,03-25-23,Same Day,Net Banking
3335,918,11-27-24,11-29-24,Same Day,COD
3336,55,10-29-23,10-30-23,Same Day,COD
3337,964,07-24-22,07-28-22,Express,Net Banking
3338,757,04-05-24,04-09-24,Standard,Wallet
3339,827,10-31-22,11-06-22,Express,UPI
3340,365,12-21-24,12-22-24,Express,UPI
3341,792,06-28-23,07-01-23,Same Day,Wallet
3342,382,05-18-23,05-20-23,Express,Wallet
3343,24,08-22-24,08-26-24,Standard,Wallet
3344,689,04-30-22,05-02-22,Express,UPI
3345,766,05-10-24,05-12-24,Standard,COD
3346,704,07-13-22,07-17-22,Same Day,Net Banking
3347,482,11-06-24,11-12-24,Same Day,COD
3348,71,08-27-22,08-29-22,Express,Wallet
3349,571,03-26-23,03-31-23,Standard,Card
3350,465,11-25-24,12-01-24,Express,UPI
3351,124,11-26-23,11-30-23,Standard,UPI
3352,471,10-26-22,11-02-22,Express,Card
3353,266,03-16-24,03-21-24,Standard,UPI
3354,365,12-06-22,12-10-22,Same Day,UPI
3355,852,09-28-24,10-05-24,Standard,COD
3356,472,04-23-23,04-30-23,Same Day,Net Banking
3357,182,11-11-23,11-13-23,Standard,UPI
3358,200,12-18-22,12-20-22,Standard,UPI
3359,323,05-30-22,05-31-22,Same Day,Wallet
3360,719,01-30-24,02-02-24,Same Day,Card
3361,658,05-28-23,05-31-23,Express,Wallet
3362,87,04-15-24,04-20-24,Standard,Wallet
3363,290,04-21-23,04-27-23,Same Day,COD
3364,851,02-08-24,02-12-24,Same Day,COD
3365,477,07-31-22,08-03-22,Same Day,UPI
3366,726,05-13-24,05-19-24,Standard,UPI
3367,655,12-28-23,12-29-23,Standard,Wallet
3368,589,07-05-23,07-08-23,Express,Net Banking
3369,227,11-14-23,11-20-23,Express,COD
3370,70,11-19-24,11-20-24,Express,COD
3371,526,04-24-23,04-25-23,Same Day,Wallet
3372,752,10-06-24,10-13-24,Express,Net Banking
3373,406,03-11-24,03-17-24,Express,Wallet
3374,873,01-12-23,01-13-23,Express,Wallet
3375,819,08-12-22,08-13-22,Express,UPI
3376,60,11-23-24,11-25-24,Express,COD
3377,794,10-23-24,10-28-24,Same Day,Wallet
3378,211,08-09-24,08-13-24,Standard,Net Banking
3379,208,06-02-24,06-07-24,Same Day,Card
3380,589,07-29-22,08-03-22,Standard,Wallet
3381,35,01-18-23,01-20-23,Express,Wallet
3382,506,07-28-22,08-01-22,Standard,COD
3383,196,11-16-24,11-21-24,Standard,Net Banking
3384,496,10-03-24,10-07-24,Same Day,COD
3385,477,01-22-23,01-26-23,Standard,Card
3386,830,08-13-24,08-17-24,Standard,Card
3387,286,12-20-24,12-24-24,Standard,Card
3388,573,10-05-22,10-12-22,Standard,Wallet
3389,994,06-05-22,06-11-22,Express,COD
3390,172,05-29-23,05-31-23,Same Day,UPI
3391,420,09-03-24,09-09-24,Express,COD
3392,218,08-14-23,08-16-23,Express,Card
3393,968,08-29-22,08-31-22,Same Day,Card
3394,303,11-04-22,11-08-22,Express,Card
3395,612,06-05-23,06-12-23,Standard,Card
3396,817,02-07-22,02-13-22,Standard,COD
3397,620,09-25-22,09-26-22,Same Day,COD
3398,188,04-08-24,04-12-24,Express,COD
3399,513,08-26-24,08-31-24,Standard,COD
3400,691,10-08-23,10-15-23,Express,UPI
3401,388,07-08-24,07-15-24,Standard,Wallet
3402,895,05-19-24,05-21-24,Express,Card
3403,214,11-28-24,12-02-24,Standard,UPI
3404,884,10-09-22,10-14-22,Express,Card
3405,589,06-05-24,06-08-24,Same Day,Net Banking
3406,748,12-30-22,12-31-22,Same Day,COD
3407,148,03-22-24,03-25-24,Standard,COD
3408,867,03-28-24,04-03-24,Express,COD
3409,480,01-10-23,01-17-23,Express,Wallet
3410,972,08-06-23,08-08-23,Standard,COD
3411,74,03-29-23,04-03-23,Express,Card
3412,288,12-01-22,12-02-22,Express,Net Banking
3413,980,07-21-23,07-28-23,Same Day,COD
3414,592,03-04-23,03-07-23,Standard,Wallet
3415,395,02-01-24,02-02-24,Same Day,UPI
3416,944,06-04-23,06-06-23,Express,Net Banking
3417,443,10-11-23,10-14-23,Express,Net Banking
3418,479,02-21-24,02-23-24,Standard,COD
3419,448,03-30-24,04-03-24,Express,Card
3420,970,10-24-22,10-31-22,Express,Card
3421,936,07-11-23,07-12-23,Express,Net Banking
3422,72,02-09-24,02-11-24,Standard,UPI
3423,101,09-20-23,09-22-23,Express,UPI
3424,178,07-04-22,07-10-22,Standard,Card
3425,210,08-15-22,08-17-22,Standard,Wallet
3426,718,01-23-24,01-26-24,Standard,Wallet
3427,209,06-04-24,06-07-24,Standard,Card
3428,976,02-09-24,02-10-24,Standard,COD
3429,567,08-02-23,08-09-23,Same Day,UPI
3430,946,05-23-24,05-27-24,Express,COD
3431,413,06-11-22,06-16-22,Standard,Net Banking
3432,793,03-10-23,03-16-23,Express,Net Banking
3433,789,12-17-22,12-24-22,Standard,Card
3434,442,08-04-24,08-07-24,Standard,UPI
3435,858,04-14-22,04-17-22,Same Day,COD
3436,834,10-22-24,10-28-24,Same Day,Wallet
3437,311,04-07-23,04-14-23,Express,COD
3438,288,10-22-22,10-23-22,Same Day,Wallet
3439,299,03-06-24,03-13-24,Express,Net Banking
3440,997,10-29-22,11-03-22,Same Day,UPI
3441,580,11-05-23,11-12-23,Same Day,Wallet
3442,990,10-28-22,11-04-22,Express,Wallet
3443,169,07-15-24,07-17-24,Same Day,Net Banking
3444,134,11-23-23,11-25-23,Same Day,Net Banking
3445,200,05-16-22,05-21-22,Standard,Wallet
3446,587,07-07-24,07-10-24,Express,Net Banking
3447,381,12-21-23,12-26-23,Standard,Wallet
3448,359,04-19-22,04-23-22,Same Day,UPI
3449,233,09-30-23,10-01-23,Same Day,Card
3450,191,01-12-22,01-18-22,Standard,Net Banking
3451,81,03-13-23,03-14-23,Standard,Net Banking
3452,547,12-16-24,12-18-24,Express,COD
3453,186,04-03-22,04-10-22,Same Day,COD
3454,140,11-17-23,11-18-23,Express,UPI
3455,49,11-26-22,12-02-22,Same Day,Card
3456,123,04-16-24,04-17-24,Express,UPI
3457,302,08-17-22,08-21-22,Same Day,Wallet
3458,882,11-21-24,11-22-24,Same Day,Card
3459,209,03-12-23,03-14-23,Same Day,Net Banking
3460,779,04-27-23,04-28-23,Express,COD
3461,799,06-01-22,06-05-22,Express,UPI
3462,866,03-31-24,04-02-24,Express,Wallet
3463,466,09-30-24,10-06-24,Standard,Net Banking
3464,43,08-19-23,08-22-23,Express,Net Banking
3465,158,08-02-24,08-07-24,Express,Card
3466,707,05-05-22,05-09-22,Same Day,COD
3467,289,09-11-24,09-14-24,Same Day,Net Banking
3468,617,09-05-23,09-12-23,Standard,COD
3469,678,05-16-24,05-17-24,Express,COD
3470,352,07-17-24,07-22-24,Same Day,UPI
3471,112,08-10-23,08-13-23,Standard,Net Banking
3472,513,01-06-24,01-07-24,Same Day,Wallet
3473,741,10-03-22,10-06-22,Same Day,COD
3474,645,08-12-22,08-14-22,Same Day,Net Banking
3475,536,03-10-23,03-14-23,Standard,COD
3476,541,10-30-24,11-03-24,Standard,COD
3477,845,04-27-24,04-28-24,Standard,Card
3478,697,11-10-23,11-13-23,Same Day,Card
3479,224,07-06-22,07-08-22,Standard,Card
3480,432,07-22-24,07-24-24,Same Day,Card
3481,894,08-01-24,08-05-24,Standard,Wallet
3482,337,02-26-24,03-01-24,Express,UPI
3483,782,09-15-24,09-18-24,Express,UPI
3484,744,11-20-23,11-27-23,Same Day,Wallet
3485,919,12-20-22,12-23-22,Standard,Card
3486,719,02-02-22,02-05-22,Standard,Card
3487,445,05-01-22,05-06-22,Standard,Card
3488,678,03-19-22,03-25-22,Same Day,COD
3489,3,01-27-22,02-03-22,Express,Net Banking
3490,706,10-11-22,10-16-22,Standard,Wallet
3491,629,05-15-23,05-18-23,Same Day,COD
3492,900,12-14-22,12-20-22,Standard,Net Banking
3493,361,08-16-23,08-17-23,Standard,Wallet
3494,552,12-31-24,01-02-25,Standard,UPI
3495,733,04-09-22,04-10-22,Standard,Card
3496,125,10-15-24,10-20-24,Same Day,COD
3497,944,04-27-23,04-28-23,Express,UPI
3498,782,07-05-22,07-12-22,Same Day,Card
3499,384,03-19-23,03-21-23,Same Day,UPI
3500,737,03-28-24,04-04-24,Express,COD
3501,171,09-09-22,09-16-22,Standard,UPI
3502,870,12-13-23,12-14-23,Express,COD
3503,569,11-08-23,11-14-23,Same Day,Wallet
3504,86,09-03-22,09-10-22,Same Day,COD
3505,917,02-06-23,02-10-23,Same Day,Wallet
3506,826,04-08-23,04-10-23,Same Day,COD
3507,68,08-27-22,09-03-22,Standard,UPI
3508,592,11-30-24,12-05-24,Same Day,Wallet
3509,488,08-03-22,08-07-22,Same Day,UPI
3510,353,03-20-24,03-26-24,Standard,Net Banking
3511,381,12-30-24,01-01-25,Standard,UPI
3512,997,05-24-24,05-31-24,Express,Card
3513,314,06-22-24,06-23-24,Same Day,COD
3514,995,11-30-24,12-02-24,Express,Card
3515,814,03-24-22,03-31-22,Same Day,Net Banking
3516,940,12-31-24,01-05-25,Same Day,UPI
3517,680,07-16-24,07-23-24,Same Day,Wallet
3518,339,01-03-24,01-04-24,Same Day,UPI
3519,688,10-31-23,11-07-23,Standard,Net Banking
3520,565,01-04-22,01-11-22,Standard,Card
3521,842,05-27-23,06-03-23,Standard,UPI
3522,782,05-29-24,06-01-24,Same Day,Card
3523,91,02-19-24,02-20-24,Standard,COD
3524,443,03-15-24,03-21-24,Same Day,UPI
3525,887,04-05-23,04-10-23,Standard,COD
3526,955,08-05-22,08-11-22,Express,UPI
3527,482,09-16-22,09-22-22,Express,Wallet
3528,159,10-21-22,10-22-22,Express,COD
3529,114,01-15-23,01-20-23,Standard,Net Banking
3530,801,10-12-23,10-17-23,Same Day,UPI
3531,461,01-15-23,01-21-23,Standard,UPI
3532,574,10-31-22,11-07-22,Standard,COD
3533,748,07-24-23,07-25-23,Standard,Wallet
3534,717,05-21-23,05-24-23,Same Day,Card
3535,981,03-03-24,03-04-24,Express,COD
3536,468,08-05-24,08-08-24,Express,COD
3537,221,01-06-22,01-07-22,Same Day,Card
3538,195,10-02-22,10-08-22,Standard,COD
3539,591,04-06-24,04-09-24,Standard,Wallet
3540,963,11-16-24,11-21-24,Standard,COD
3541,857,03-11-23,03-13-23,Express,COD
3542,384,10-31-23,11-03-23,Same Day,Card
3543,893,03-22-24,03-26-24,Standard,Card
3544,985,07-30-24,08-01-24,Same Day,Net Banking
3545,947,10-06-24,10-12-24,Same Day,COD
3546,741,12-25-22,12-29-22,Standard,UPI
3547,807,03-24-24,03-27-24,Express,Wallet
3548,675,06-18-23,06-19-23,Same Day,Net Banking
3549,492,02-05-22,02-06-22,Same Day,UPI
3550,449,07-21-23,07-27-23,Standard,Net Banking
3551,84,12-07-24,12-08-24,Standard,Card
3552,179,10-09-23,10-16-23,Express,UPI
3553,938,03-03-22,03-08-22,Express,COD
3554,646,02-09-23,02-16-23,Same Day,Wallet
3555,626,06-03-23,06-04-23,Same Day,UPI
3556,840,01-08-22,01-09-22,Express,Card
3557,810,11-26-24,12-01-24,Express,Card
3558,891,10-14-24,10-15-24,Same Day,Net Banking
3559,6,10-25-23,10-30-23,Express,Net Banking
3560,624,10-23-24,10-25-24,Same Day,Wallet
3561,581,06-25-22,06-29-22,Express,UPI
3562,324,10-04-23,10-09-23,Same Day,UPI
3563,821,07-09-24,07-13-24,Express,Card
3564,34,05-05-24,05-10-24,Same Day,UPI
3565,37,10-24-24,10-30-24,Standard,Net Banking
3566,503,04-21-23,04-26-23,Express,UPI
3567,84,07-13-23,07-15-23,Standard,UPI
3568,11,03-04-22,03-06-22,Express,COD
3569,360,07-01-23,07-02-23,Standard,Wallet
3570,201,09-30-22,10-03-22,Same Day,Card
3571,993,02-17-23,02-22-23,Same Day,COD
3572,18,05-24-23,05-28-23,Standard,Net Banking
3573,571,09-20-22,09-23-22,Same Day,COD
3574,86,10-20-23,10-25-23,Same Day,COD
3575,628,08-28-22,08-31-22,Standard,COD
3576,307,10-01-23,10-08-23,Same Day,COD
3577,181,07-31-23,08-06-23,Same Day,UPI
3578,550,10-15-23,10-22-23,Standard,Net Banking
3579,376,08-21-23,08-25-23,Standard,COD
3580,674,08-26-22,08-30-22,Standard,Wallet
3581,456,03-10-22,03-13-22,Express,COD
3582,149,09-04-23,09-10-23,Express,Net Banking
3583,797,04-21-24,04-26-24,Standard,Wallet
3584,18,05-24-24,05-28-24,Express,Net Banking
3585,640,10-19-22,10-21-22,Standard,Wallet
3586,52,01-29-22,01-30-22,Express,Wallet
3587,327,12-05-23,12-12-23,Same Day,Card
3588,938,02-15-24,02-17-24,Express,UPI
3589,463,01-12-24,01-14-24,Standard,Wallet
3590,768,03-06-24,03-10-24,Same Day,Card
3591,698,03-23-22,03-28-22,Same Day,UPI
3592,971,01-09-24,01-11-24,Express,Card
3593,132,07-15-24,07-16-24,Standard,COD
3594,715,08-28-24,08-29-24,Same Day,Wallet
3595,621,03-26-23,03-30-23,Same Day,UPI
3596,302,06-02-22,06-05-22,Same Day,Card
3597,527,11-29-23,12-03-23,Express,Wallet
3598,830,04-17-22,04-21-22,Express,Net Banking
3599,234,10-30-24,11-04-24,Same Day,Net Banking
3600,793,06-01-23,06-08-23,Standard,Net Banking
3601,84,07-23-22,07-27-22,Standard,Net Banking
3602,174,02-10-22,02-12-22,Standard,UPI
3603,89,07-19-23,07-22-23,Express,Card
3604,785,02-22-24,02-26-24,Same Day,UPI
3605,194,10-27-23,11-02-23,Same Day,COD
3606,615,01-27-23,01-30-23,Express,Net Banking
3607,296,09-14-24,09-16-24,Express,Net Banking
3608,364,12-27-22,12-28-22,Same Day,Net Banking
3609,811,07-28-24,07-29-24,Express,Card
3610,665,04-01-24,04-02-24,Express,Wallet
3611,175,01-06-22,01-08-22,Express,COD
3612,700,01-20-22,01-26-22,Standard,UPI
3613,968,07-22-24,07-24-24,Standard,COD
3614,32,02-20-24,02-24-24,Same Day,UPI
3615,645,08-04-23,08-07-23,Express,Net Banking
3616,186,03-13-24,03-15-24,Standard,Wallet
3617,613,04-17-22,04-23-22,Standard,Card
3618,829,07-19-24,07-23-24,Standard,COD
3619,394,03-20-23,03-27-23,Express,UPI
3620,403,05-10-22,05-15-22,Standard,Net Banking
3621,882,09-18-24,09-23-24,Express,Card
3622,771,05-23-22,05-26-22,Standard,COD
3623,992,06-01-22,06-06-22,Standard,Net Banking
3624,967,10-27-24,11-02-24,Same Day,Net Banking
3625,719,05-18-23,05-20-23,Standard,Net Banking
3626,455,04-01-23,04-06-23,Standard,COD
3627,490,09-26-22,09-28-22,Standard,UPI
3628,10,12-04-24,12-06-24,Express,COD
3629,968,08-04-24,08-08-24,Express,UPI
3630,45,08-16-23,08-18-23,Same Day,Wallet
3631,129,05-03-23,05-06-23,Express,UPI
3632,873,04-28-24,05-01-24,Same Day,Net Banking
3633,894,01-05-23,01-09-23,Same Day,UPI
3634,607,02-14-22,02-21-22,Same Day,Wallet
3635,575,07-20-22,07-22-22,Same Day,COD
3636,953,04-23-23,04-25-23,Express,Card
3637,628,07-08-23,07-10-23,Same Day,Net Banking
3638,626,09-29-24,09-30-24,Standard,COD
3639,114,12-30-23,01-01-24,Standard,Wallet
3640,927,05-30-22,05-31-22,Same Day,COD
3641,482,08-02-22,08-05-22,Express,Net Banking
3642,805,02-19-23,02-20-23,Express,UPI
3643,896,11-22-24,11-23-24,Same Day,COD
3644,216,06-25-24,06-29-24,Express,UPI
3645,320,10-09-24,10-15-24,Standard,COD
3646,424,04-19-24,04-26-24,Same Day,Net Banking
3647,700,09-01-23,09-05-23,Same Day,Card
3648,528,11-13-23,11-14-23,Same Day,COD
3649,567,01-19-23,01-25-23,Standard,Card
3650,174,08-05-23,08-08-23,Standard,Card
3651,327,08-26-24,08-28-24,Same Day,Wallet
3652,788,01-02-23,01-03-23,Standard,COD
3653,114,07-14-22,07-17-22,Express,UPI
3654,406,01-17-23,01-22-23,Standard,COD
3655,715,10-07-22,10-09-22,Express,UPI
3656,318,01-05-23,01-12-23,Express,Card
3657,461,10-04-23,10-11-23,Express,UPI
3658,63,03-22-24,03-28-24,Same Day,Net Banking
3659,555,07-08-22,07-09-22,Express,UPI
3660,678,07-18-23,07-20-23,Standard,Card
3661,363,02-18-22,02-23-22,Express,Wallet
3662,924,11-05-23,11-11-23,Standard,Card
3663,969,08-25-22,08-28-22,Express,Card
3664,102,08-26-23,08-29-23,Standard,COD
3665,995,10-19-22,10-24-22,Express,COD
3666,962,12-08-23,12-14-23,Express,UPI
3667,668,10-01-22,10-06-22,Express,Net Banking
3668,968,10-11-23,10-12-23,Same Day,Net Banking
3669,189,03-19-22,03-20-22,Same Day,Card
3670,760,08-18-22,08-25-22,Express,COD
3671,970,08-05-22,08-10-22,Express,Wallet
3672,215,10-23-23,10-26-23,Standard,Wallet
3673,404,06-07-23,06-10-23,Standard,Card
3674,560,12-24-23,12-29-23,Express,COD
3675,788,02-26-22,03-05-22,Express,Card
3676,988,01-17-24,01-19-24,Same Day,Wallet
3677,48,07-30-24,08-01-24,Standard,UPI
3678,115,05-14-23,05-17-23,Same Day,Wallet
3679,697,01-16-23,01-20-23,Same Day,Wallet
3680,901,01-06-22,01-08-22,Express,Wallet
3681,801,10-05-24,10-12-24,Express,Card
3682,525,08-16-23,08-20-23,Same Day,COD
3683,133,09-08-22,09-11-22,Standard,Wallet
3684,923,11-27-22,12-02-22,Express,UPI
3685,384,11-01-23,11-04-23,Express,UPI
3686,74,06-18-24,06-20-24,Express,COD
3687,510,11-25-23,11-30-23,Standard,Net Banking
3688,953,02-28-24,03-01-24,Standard,Card
3689,3,08-24-23,08-25-23,Same Day,Card
3690,514,07-26-23,08-02-23,Same Day,Card
3691,483,09-02-23,09-04-23,Standard,Net Banking
3692,736,02-28-24,03-02-24,Same Day,Card
3693,897,12-23-24,12-27-24,Same Day,Wallet
3694,108,12-07-24,12-09-24,Standard,Net Banking
3695,842,09-11-24,09-16-24,Express,UPI
3696,290,10-18-22,10-21-22,Same Day,Net Banking
3697,44,03-15-24,03-22-24,Same Day,Card
3698,138,05-16-22,05-17-22,Standard,Card
3699,974,04-27-22,05-02-22,Express,Card
3700,837,02-04-24,02-11-24,Express,Net Banking
3701,316,08-23-22,08-29-22,Express,COD
3702,362,03-19-23,03-26-23,Same Day,Net Banking
3703,663,12-02-23,12-06-23,Express,Wallet
3704,599,01-24-22,01-26-22,Express,UPI
3705,139,06-06-24,06-07-24,Express,Net Banking
3706,9,05-25-23,05-27-23,Express,Card
3707,61,08-13-23,08-20-23,Express,Net Banking
3708,391,10-14-24,10-15-24,Express,UPI
3709,989,07-04-24,07-08-24,Express,COD
3710,120,05-08-24,05-15-24,Express,Card
3711,429,03-19-22,03-24-22,Same Day,COD
3712,800,07-27-23,08-02-23,Express,UPI
3713,400,04-23-22,04-24-22,Same Day,UPI
3714,164,05-16-22,05-21-22,Express,Card
3715,594,03-28-23,04-02-23,Standard,COD
3716,389,11-22-24,11-26-24,Same Day,Card
3717,447,07-17-23,07-23-23,Express,Card
3718,534,05-30-22,06-02-22,Express,Wallet
3719,844,03-29-24,04-03-24,Same Day,Card
3720,597,11-23-23,11-24-23,Same Day,UPI
3721,73,11-10-23,11-11-23,Express,Wallet
3722,303,10-25-23,10-27-23,Same Day,Card
3723,376,12-19-24,12-21-24,Same Day,Wallet
3724,563,12-16-22,12-21-22,Same Day,Card
